Epochs,Train 1Perceptual_Loss,Train 1L2_reg,Train Total Loss,Val 1Perceptual_Loss,Val 1L2_reg,Val Total Loss,Train SI_SDR,Val SI_SDR
1,0.7808667120933532,0.022036581464111804,0.8029032943248748,0.7725740188644046,0.02021111361682415,0.7927851194427127,-44.76686680603027,-41.96143716479104
2,0.7729387121200562,0.01807268363982439,0.7910113956928253,0.772129668129815,0.01593761518597603,0.7880672944916619,-42.38066724395752,-42.54602529132177
3,0.7720582692623138,0.013949423443526029,0.786007693529129,0.7704120827099633,0.01207517459988594,0.7824872684857201,-48.54542617797851,-50.32086956690228
4,0.7678514187335967,0.010668544378131629,0.7785199620723724,0.7645631460916429,0.009581201709806919,0.7741443543207078,-42.191793823242186,-45.2699159591917
5,0.7614804246425628,0.008478862809017301,0.7699592869281768,0.7561284738873678,0.007521340157836676,0.76364980519764,-37.164874626159666,-41.18348503112793
6,0.7479370565414428,0.0071148189101368185,0.7550518755912781,0.7337179619168478,0.007045977748930454,0.7407639461850363,-27.51670560836792,-23.05699938819522
7,0.7244935233592987,0.006896613875404,0.7313901386260986,0.7126285225626022,0.006732079200446606,0.7193606287714035,-23.411687328338623,-21.97402268364316
8,0.7030111436843872,0.006704965483397245,0.7097161114215851,0.6901631591812013,0.006667971611022949,0.6968311307922243,-18.572008514404295,-16.094337175762842
9,0.6794901254177094,0.00674176455847919,0.68623188829422,0.6640990821142045,0.0068593681789934635,0.6709584442396013,-13.677450975418092,-11.653883729662214
10,0.6534571158885956,0.006993466312065721,0.6604505820274353,0.6406458540568276,0.007147048134356737,0.6477929278025552,-10.148788866043091,-9.266994128151545
11,0.6301149311065674,0.007282844396308065,0.6373977749347687,0.6159139020102364,0.007431115489453077,0.6233449918883187,-7.377651634216309,-6.251973015921457
12,0.607645736694336,0.0076378531847149135,0.6152835900783539,0.5958685742484199,0.0078118895180523396,0.6036804782019721,-5.613483771324158,-4.921206792195638
13,0.5861249885559082,0.008011987132951617,0.5941369755268097,0.5724957897549584,0.008216197602450848,0.5807119920140221,-4.41610545539856,-3.9977596506239874
14,0.5677294666767121,0.00838005804643035,0.5761095244884491,0.5589846599669683,0.008507695980370045,0.5674923294120364,-3.773816242694855,-3.529753669859871
15,0.5563526054620743,0.008584687028080224,0.5649372923374176,0.5482511108829862,0.008656574413180351,0.5569076722576505,-3.426129081249237,-3.2294298476643033
16,0.5480556889772416,0.008747194223105907,0.5568028814792633,0.5387325078722031,0.008841274306178093,0.5475737830949208,-3.1370688996315,-2.9079513284895153
17,0.5383616137504578,0.008942307353019714,0.5473039209842682,0.5297363958661518,0.009031303226947784,0.5387676921155717,-2.831115801334381,-2.6285190071378435
18,0.5290510137081146,0.00911764919012785,0.5381686626672745,0.5208800558059935,0.009199305437505245,0.5300793728185078,-2.545310578107834,-2.367370000907353
19,0.5222172360420227,0.009271369967609643,0.5314886064529419,0.5165802590430729,0.009332669898867607,0.5259129159034245,-2.3537091677188875,-2.1948191140379225
20,0.5164873955249787,0.00940733914077282,0.5258947341442108,0.5100235924834297,0.009476720355451107,0.5195003118779924,-2.164240459680557,-1.9939865569273632
21,0.5110105929374695,0.009540448408573866,0.5205510423183441,0.5039949436036367,0.0095902718603611,0.513585212684813,-2.0016283503770826,-1.8550977444364911
22,0.506698825955391,0.00964168654382229,0.5163405123949051,0.5002655287583669,0.009696956723928452,0.5099624863692692,-1.8741117732524872,-1.7299307381349898
23,0.5026166381835937,0.009745648730546235,0.5123622871637344,0.4954947961701287,0.009790468961000443,0.5052852744147891,-1.7558467293977738,-1.604162729921795
24,0.4982060425281525,0.009844188649207353,0.5080502313375473,0.49171958225114004,0.009902694262564182,0.5016222818503304,-1.6190586909651756,-1.465264991044052
25,0.4936542321443558,0.009929461002349853,0.5035836925506592,0.48768431563226006,0.00996352732181549,0.4976478379870218,-1.4967347234487534,-1.366816832314408
26,0.4901499388217926,0.010013079952448607,0.5001630190610885,0.4834651899716211,0.010066229850053787,0.4935314210634383,-1.37898592120409,-1.22789979572334
27,0.4860333878993988,0.010115713465958834,0.49614910054206846,0.4796155970247965,0.01016503106802702,0.48978063085722545,-1.2551949010789394,-1.1113969901251415
28,0.48226824271678925,0.010205963380634784,0.4924742053747177,0.4758380220996009,0.010254076682031155,0.4860921066904825,-1.1504059575796128,-1.009022594917388
29,0.4778913236856461,0.010291803684085608,0.488183128118515,0.47267125901721774,0.010320086032152176,0.48299135196776616,-1.0272522003352642,-0.9074889017002923
30,0.4744879543781281,0.010356675814837218,0.48484463012218476,0.46829267910548616,0.010405747219920158,0.4786984244036296,-0.9265806570649147,-0.7819129521884616
31,0.47097091913223266,0.010464603394269942,0.48143552386760713,0.4660212563143836,0.01054673083126545,0.4765679987650069,-0.8111735175251961,-0.6919221211047399
32,0.46742301774024964,0.010613735172897577,0.4780367530584335,0.4605761406913636,0.01068471185863018,0.47126084093063597,-0.7061490169465542,-0.5826996635823023
33,0.46432357108592986,0.010740599427372217,0.4750641703605652,0.4583399291076357,0.01079157367348671,0.46913150000193765,-0.6318477610051632,-0.5215635990339612
34,0.4616408001184463,0.010828219801187516,0.4724690197706223,0.45666787927112884,0.010875212028622627,0.4675431029191093,-0.5634426045715809,-0.44142017099592423
35,0.45914959609508516,0.010938884500414133,0.47008848035335543,0.45419457980564665,0.010999290272593498,0.4651938709947798,-0.48119300708174706,-0.37345406259336167
36,0.4563076142072678,0.01106551219522953,0.4673731268644333,0.4503930698311518,0.011120575480163097,0.46151365741850836,-0.3964841826558113,-0.279196755044044
37,0.45389941620826724,0.011165538027882576,0.4650649539232254,0.4481433393463256,0.011196266859769821,0.45933959503022453,-0.3393653824031353,-0.2269770504818076
38,0.45151654541492464,0.011254641376435757,0.4627711865901947,0.4459095374932365,0.011315209791064262,0.4572247342457847,-0.25939482936263086,-0.12803419466529573
39,0.448075626373291,0.011368067182600498,0.45944369316101075,0.4420124405906314,0.011417502537369728,0.45342994871593656,-0.1616778527200222,-0.031283527849212525
40,0.44503125941753385,0.011466236878186464,0.45649749636650083,0.4381967782974243,0.01151081919670105,0.44970759749412537,-0.08271375307440758,0.03218061394161648
41,0.4426078200340271,0.01155760746449232,0.4541654280424118,0.4362368560026562,0.011607243679463863,0.44784408571228146,-0.016131354212760924,0.10681636962625715
42,0.4401852560043335,0.011644912350922822,0.4518301684856415,0.4341954054340484,0.011678817681968212,0.4458742203220489,0.045222356140613554,0.1528430857828685
43,0.43816072344779966,0.011712518870830536,0.4498732419013977,0.4322229510261899,0.011744696646928787,0.4439676588489896,0.10386199128627777,0.2254125356437668
44,0.4359413417577743,0.011778352554887532,0.44771969532966616,0.4299615862823668,0.011809448711574078,0.44177102474939256,0.1653257593214512,0.28471297380470095
45,0.43345342540740966,0.011849388219416142,0.44530281448364256,0.4276822635105678,0.011891712434589863,0.439573986189706,0.23756064954400063,0.3662926626820413
46,0.43036572575569154,0.011938801247626543,0.4423045266866684,0.4229324914160229,0.011996681801974773,0.43492917787461055,0.3338969827890396,0.4906184629551948
47,0.4263990505933762,0.012063195504248142,0.4384622459411621,0.42029120004366316,0.012142151594161987,0.43243335163782515,0.4800108400583267,0.6433694535895945
48,0.422156455039978,0.01221003134548664,0.4343664864301682,0.4157027758303143,0.012284889817237854,0.42798766446492026,0.6029080752432346,0.7303363333145777
49,0.4191550006866455,0.012327891137450933,0.43148289155960085,0.4123511077865722,0.012396843172609806,0.4247479500278594,0.6900282272994518,0.865488534172376
50,0.4144896367788315,0.012489255160093308,0.4269788917303085,0.4080726518517449,0.012564745731651783,0.4206374003773644,0.8285665901601315,0.9547404043731236
51,0.4107206658124924,0.012648548785597086,0.4233692145347595,0.4039518317532918,0.012736969627439976,0.4166888078999898,0.9287672037780285,1.0881957151587047
52,0.4065346703529358,0.0128040685467422,0.4193387384414673,0.4000705560994527,0.012874471955001354,0.4129450401616475,1.0521120480298995,1.173625204061705
53,0.40366414523124694,0.012958347991108895,0.4166224938631058,0.3970554338561164,0.013040455989539623,0.4100958870516883,1.1344694381058216,1.3072912215240418
54,0.39880118882656096,0.013134454853832722,0.4119356436729431,0.39061272759286186,0.013230159878730774,0.4038428843967498,1.3065196650028228,1.4997842288206493
55,0.3930868600606918,0.01334689785540104,0.406433757185936,0.3858992935173095,0.0134442038834095,0.3993435085765899,1.4618568927049638,1.582485768530104
56,0.3901114549636841,0.01351235131546855,0.403623806476593,0.38303597105873954,0.013569011352956295,0.3966049684418572,1.5146900463700295,1.6481731817835854
