Epochs,Train 1Perceptual_Loss,Train 0.09994527491494458kld_loss,Train Total Loss,Val 1Perceptual_Loss,Val 0.09994527491494458kld_loss,Val Total Loss,Train SI_SDR,Val SI_SDR
43,0.02574880662487899,0.0032980900231636395,0.029046896610035983,0.018097259954147325,0.0032686598995278074,0.021365919839997922,12.905752753729029,14.879990778334154
44,0.02501047591056639,0.0033065852688674,0.028317061180072555,0.014954023709510518,0.0034062009720803527,0.018360224631335076,13.007389683782318,15.418159320706227
45,0.024882530053855215,0.0033320547483953428,0.028214584763924525,0.01952557012825553,0.003223839805008528,0.022749409878555216,13.085007649880868,14.638080951294612
46,0.024611704377904636,0.0033240122497030654,0.027935716565008515,0.025814430617671358,0.003076990047861603,0.028891420678892096,13.147022943928409,14.412491527411456
47,0.02406850738632295,0.003351952652581067,0.027420460066371003,0.014005992037391727,0.003348124393546964,0.017354116467199202,13.1949587999875,15.11833664628326
48,0.02360707218151933,0.003361837682921046,0.026968909882325857,0.021977747999172393,0.003099504260911194,0.025077252343419145,13.347436951348158,14.713401898660296
49,0.02330510553856609,0.003347985807037178,0.026653091360614296,0.016436025986315612,0.003297160698299403,0.01973318670433564,13.408666857312573,15.295937126451502
50,0.022650320462330623,0.0033787892663797725,0.026029109690384366,0.020681243280427215,0.003228926699725616,0.023910169978244383,13.547123092682764,14.951363915302714
51,0.0227233621487279,0.0033918213222523326,0.026115183524317295,0.021460924267036018,0.003217913102246617,0.024678837233146685,13.515642280604776,14.944400740451501
52,0.022496174452430344,0.003384330918033836,0.025880505385794592,0.0184250832051853,0.0033780005467862217,0.021803083750699226,13.665061051626427,15.467660890902327
53,0.02203730068556627,0.0034053689942009162,0.025442669677850888,0.015203985365239975,0.0033662681069601672,0.018570253503371457,13.698096602051347,15.481951307077876
54,0.02186472242728734,0.0034052816619496123,0.025270004082210515,0.01879819171869608,0.003312107299001572,0.02211029902151455,13.726848458393448,15.168659822536949
55,0.02159687547480741,0.0033915452081045784,0.02498842069089658,0.01747224645566989,0.003370568802570059,0.02084281529640891,13.815823809109597,15.380310329583173
56,0.021586705325618488,0.0034135690595142143,0.02500027432828242,0.013983360674904018,0.0033516063249308635,0.017334966961029773,13.811232929203573,15.450747557676555
57,0.021008855375794718,0.003409032240402674,0.024417887630889035,0.01588474225527683,0.003398126939087699,0.019282869152378677,13.963732542487984,15.737465905361487
58,0.02094199222196992,0.0034219971081862846,0.02436398933494696,0.017805124892563116,0.0032764825698934864,0.021081607458003557,13.924180942634823,15.583216135619116
59,0.02082326185642978,0.003433033620839011,0.024256295461938377,0.017729926630447472,0.0033681919490358707,0.02109811864437057,14.048061637067336,15.2651807284746
60,0.020492805610059547,0.003446339050228663,0.02393914465964944,0.013455225783273008,0.003399390548523617,0.016854616312075996,14.067157363368324,15.775592973323468
61,0.020207026091868006,0.003445929878318506,0.02365295596124377,0.020405326476269733,0.003304298212649962,0.02370962469528119,14.134618714676636,15.49891612308273
62,0.02007858915604518,0.0034552978994312027,0.02353388710849406,0.012940380098858003,0.003432648152092604,0.01637302827639658,14.118805186738694,16.048354159287417
63,0.02000353696266769,0.0034449094579400512,0.023448446411665002,0.015226787124134477,0.0033868440984152867,0.01861363122636666,14.190897735875657,15.687673375906188
64,0.019664483861576137,0.003450123745237767,0.023114607615756646,0.01427416288919869,0.003419884081034224,0.017694046972777513,14.197180384307568,15.913117841293252
65,0.01963266903542197,0.0034488925182698765,0.023081561588824042,0.014568628758558484,0.0033657579642053835,0.01793438674057605,14.236946406841932,15.450318315641477
66,0.019582160454708446,0.0034796570370865497,0.02306181751191616,0.014091114811293904,0.003424900582014415,0.017516015423207337,14.346835742762059,15.993661343725652
67,0.019242852079887737,0.0034973636123930476,0.02274021568142174,0.014068228887302464,0.003447732126055275,0.01751596104262061,14.307894181485693,16.141261298799776
68,0.01928671829680949,0.0034805795255108177,0.022767297803476676,0.01302009868522078,0.0034084468367484096,0.01642854553723677,14.427123338597301,15.967469267506416
69,0.01875564474893532,0.0034722494040021804,0.022227894164754694,0.014642717128446519,0.0033388434619200033,0.01798156062090169,14.510658434552584,15.71195160495779
70,0.01882543781228026,0.0034862146112398435,0.022311652444599425,0.015476135689704145,0.003429239519103303,0.01890537523425342,14.469340277306827,15.985650547215196
71,0.01858993054946325,0.003485672465884555,0.02207560304409233,0.011806037154842595,0.003495180418923538,0.015301217526054936,14.547863718249998,16.186644392586796
72,0.018562055976655136,0.0034881516095296838,0.02205020759959893,0.01297931624016638,0.00329942184009289,0.016278738074533925,14.566701263066673,16.02821195321005
73,0.01842816849079479,0.0034888330649007087,0.02191700156783207,0.014112052143821137,0.003399382823762672,0.01751143499302978,14.616021741401347,16.095155236499558
74,0.018347621540218306,0.0034903492915874606,0.021837970804019394,0.013750342507159612,0.0035231444447764446,0.01727348689468262,14.659765518905367,16.131917760671815
75,0.0183369783877519,0.0035138586762812197,0.021850837073934013,0.01365398970315528,0.003412861990884883,0.017066851718849987,14.666776354257298,15.975885604900089
76,0.018060210478378382,0.003502660480152882,0.021562870962363867,0.011578247294623832,0.0035493734421188144,0.015127620741195691,14.620369819620182,16.11974898062117
77,0.017757733829641416,0.00352588971049636,0.021283623565688463,0.013455707900470397,0.0036643693004760262,0.01712007719585723,14.70046828574768,16.157035217910515
78,0.018067375777879494,0.0035105791503106166,0.02157795492467689,0.013441851960566364,0.003660274904267099,0.01710212685656352,14.738900275550916,15.910307795623613
79,0.017614904581601074,0.0035121695988713183,0.021127074159712458,0.015206935235344972,0.0032972745766578233,0.018504209785920676,14.781068399609852,15.819773382176466
80,0.017688469123223027,0.003512496508106037,0.021200965621108788,0.015176485368951421,0.0033504498156825785,0.018526935168730267,14.859263337034584,16.022858507646237
81,0.01745487066542804,0.0035033026874315798,0.02095817336467681,0.016632042313757978,0.0034621942876151106,0.020094236593103148,14.919749152022625,16.205730985422605
82,0.017070724223248547,0.003523969119580767,0.02059469333708041,0.012086003553122282,0.0034160369471519614,0.015502040513633379,14.945420422835278,16.29309490599919
83,0.017462972903544968,0.0035070979594673314,0.020970070844488053,0.01460307976994358,0.0033940850786325304,0.017997164889925817,14.904185244085367,16.06515581620847
84,0.017062167966654027,0.0035368886409616112,0.020599056596117826,0.01238223822288663,0.0034836458196212117,0.01586588404441629,14.943785893737207,16.287977804903125
85,0.017392863040414368,0.0035436049685653795,0.020936467993968717,0.01137483027850181,0.00349047909238849,0.01486530937152645,14.93999396560941,16.23653882969924
86,0.017144045416924932,0.003536011226186516,0.020680056652373574,0.012367174680767163,0.0033896519749074196,0.015756826682392856,14.998293565624536,15.941373783382561
87,0.017093999728442916,0.0035345117032619905,0.02062851139210134,0.01366948991087698,0.0035513938930079015,0.01722088375999058,15.048738572496118,16.359088819535053
88,0.016962363811999313,0.0035479911737174652,0.020510355037456924,0.014736976739161653,0.003318319714862263,0.01805529649537362,15.031380665155105,16.136400723066487
89,0.01661402936475492,0.003522378341096807,0.020136407731083033,0.011758058479493433,0.0036019708209319924,0.015360029355770414,15.102989554568737,16.41321407380651
90,0.01676602299045388,0.003534930189036661,0.02030095316607643,0.016304015090353178,0.0034132891441466377,0.019717304206509245,15.139874543999776,16.046099214605945
91,0.01682586462744122,0.0035448821474873397,0.020370746767263352,0.015697724005217597,0.003448954864807142,0.019146678875113933,15.124585589917762,15.963705438082336
92,0.016714954071017737,0.00354474476814546,0.02025969887078217,0.016004682752644755,0.003495849363627981,0.019500532179887665,15.1482782936227,16.107419423066855
93,0.01658741046198029,0.0035429512308999917,0.02013036170501686,0.010334950070217496,0.003663360244273895,0.013998310325942079,15.202201440337591,16.578463048882824
94,0.01634283970009193,0.003552090823752563,0.01989493049318367,0.01428924085155048,0.0034576527789601536,0.01774689362542144,15.217843291854335,16.387926633240745
95,0.016489975234245773,0.003546289973144914,0.020036265193976575,0.011254437255057318,0.003506256278242936,0.014760693517396522,15.257358379651816,16.370527449852784
96,0.016078948707604686,0.0035645599471882945,0.019643508677149833,0.012221529939888768,0.0034854085091755934,0.015706938462423495,15.27743620473498,16.457901313656667
97,0.016291330328315947,0.003555025326008864,0.019846355648575904,0.013906576602002148,0.0034863322908364114,0.01739290889220241,15.2576746064122,16.097355175539445
98,0.016605231828543017,0.0035525527936042336,0.020157784540385047,0.0153462947422608,0.003525201693721767,0.01887149646969848,15.263019700436272,16.71197040224336
99,0.01610343641919609,0.0035599832852921654,0.019663419698419966,0.01189371790797984,0.00349765953091304,0.015391377464975,15.28292185387003,16.635105404046065
100,0.016427744533841094,0.0035565936553390346,0.01998433817959862,0.016865455189241412,0.0034721728803620475,0.020337628093777132,15.292083869745701,16.248206003116128
101,0.015424311580711308,0.0035637661566209197,0.018988077742122984,0.012590232373932834,0.003516583528517252,0.016106815884001757,15.68442025269664,16.797331888167584
102,0.015026098142783011,0.0035538716191893496,0.01857996974600318,0.01448703575319524,0.003454465815375045,0.017941501551394255,15.78138256923325,16.977602072752237
