Epochs,Train 1Perceptual_Loss,Train 1L2_reg,Train Total Loss,Val 1Perceptual_Loss,Val 1L2_reg,Val Total Loss,Train SI_SDR,Val SI_SDR
1,0.07094681270114363,0.023262967381065022,0.0942097801766167,0.06589640000754077,0.014433632604777813,0.08033003257182629,6.108627350363013,9.934230783711309
2,0.06614917515687746,0.01035040221878723,0.0764995774892095,0.06303754931761195,0.007243284955620766,0.07028083426310965,9.606122987564296,10.993304796840834
3,0.06300322475192481,0.005534452017498751,0.0685376768651074,0.05859884824198873,0.004256452899426222,0.06285530081747667,10.476841053897388,12.235318043957585
4,0.06033790729021373,0.003575900353950589,0.0639138076709558,0.05546324092732823,0.0030694317538291216,0.05853267209401921,11.19493742511697,12.485239044479702
5,0.05777308412202417,0.0028120032722155934,0.06058508748673413,0.0520441138651222,0.0025807833299040794,0.05462489718490321,11.891560721724002,12.474565137987552
6,0.0555494319290331,0.0024750737913514244,0.05802450562278702,0.04974537602949725,0.0024122679606080055,0.05215764377752076,12.470770018068078,13.412062095559161
7,0.053164741764329886,0.0023491637111475614,0.05551390547356377,0.04727622267850877,0.0023133691865950823,0.04958959172844239,12.868390739127381,13.778593291407047
8,0.05125171144633261,0.0023288990275245414,0.05358061050511386,0.045142205664888024,0.0023243676405400038,0.04746657369010474,13.335374855668578,14.129542983096579
9,0.04909278540170356,0.002366583611280338,0.05145936907358366,0.0428178822318011,0.0024337174836546183,0.04525159958385579,13.789252043423588,15.139302440311598
10,0.047336559717173446,0.0024734536115692493,0.04981001327707343,0.042710791362206575,0.002502508694306016,0.04521330031971245,14.091261176540428,14.832707187403804
11,0.04527210916762483,0.002562450715149306,0.047834559795382904,0.039017384259394654,0.0026232576929032803,0.04164064200797483,14.534655947228,15.491332717563795
12,0.043358076129057635,0.0027042610679230052,0.04606233712745039,0.03777104282103803,0.0027968815993517637,0.040567924096451505,14.946903085055416,15.965834171875663
13,0.04191074978100927,0.0028968523230965006,0.044807602077314296,0.03087695263852568,0.0029890446458011866,0.03386599774998815,15.221148548387502,16.4071930906047
14,0.040326971621954276,0.0031535779470450256,0.043480549640443227,0.035316015112861664,0.0032297836150974035,0.0385457980244056,15.433220434842044,16.304230617440265
15,0.038461845255877876,0.0033233691383255264,0.04178521438208345,0.03331501469643706,0.0034230430610477924,0.0367380574386081,16.0013902010983,16.8779760858287
16,0.03699910336569564,0.0035398786823737293,0.04053898206465457,0.03005982379671996,0.003648489946499467,0.03370831356100414,16.29801493605522,18.397840924884964
17,0.035688548435597385,0.0037588065183938365,0.039447354928475536,0.026962538755944242,0.003877695882692933,0.030840234901837033,16.463136868934107,18.353689732758895
18,0.034342623581114694,0.003997575270956102,0.038340198876310704,0.027887524313131427,0.004113493021577597,0.032001017511862774,16.70768903444891,18.86266436784164
19,0.033155390422485054,0.0042402253945498436,0.03739561591144294,0.029360386694821973,0.004363019485026598,0.033723406412679215,17.07512764865405,18.360845379207444
20,0.031662512876807825,0.004477471413014278,0.03613998434978397,0.02477633736460753,0.004596516489982605,0.029372853925451636,17.258282279968263,20.33086463679438
21,0.03059216695391152,0.0047217939661382,0.035313960894534036,0.024379482826865886,0.0048425449058413506,0.02922202774283031,17.53094905696503,18.30016621299412
22,0.029578786578080427,0.0049619704740096445,0.03454075702147125,0.020052594988120963,0.0050807553343474865,0.025133350438883772,17.700851834963444,19.72247500004976
23,0.028223925115770265,0.005208157418831571,0.03343208253077448,0.02354788154606586,0.005335440393537283,0.028883322081326143,17.96599123967837,19.745942820673402
24,0.027336798263841295,0.005463057980961996,0.03279985627797369,0.020639407205516876,0.005574357230216265,0.026213764466102355,18.135323757014863,20.395704518193785
25,0.026537386461939306,0.00569750966682826,0.03223489614024962,0.021177960853294833,0.005806635599583387,0.026984596463001293,18.41211352936209,20.17695366817972
26,0.025687114339423913,0.0059189060013996415,0.03160602018390208,0.018957387428204325,0.006026343442499638,0.024983730703673285,18.519951206364045,20.25560812328173
27,0.02505473297293464,0.006150137001571999,0.031204869980885556,0.018034734834066552,0.0063298167660832405,0.024364551428057577,18.64980624734539,20.66344974351966
28,0.023925141831987524,0.006398530185783971,0.030323671983325317,0.01666370415351475,0.006504576653242111,0.023168280811818397,18.808923347682168,22.19727497515471
29,0.02379217117208324,0.006607302277004474,0.03039947350904958,0.0195759937708752,0.006693784613162279,0.02626977827521446,18.896919712955004,20.547822288844895
30,0.02274683099877957,0.006794838355981732,0.029541669426205223,0.018429393983830738,0.006898344494402409,0.02532773832385631,19.123805923984474,22.065974733103875
31,0.022014332552478737,0.007008138116551181,0.02902247070092453,0.015950458992333355,0.007107201963663101,0.02305766101926565,19.323603016056428,22.372790834178094
32,0.02176285386340667,0.0072122352810142796,0.02897508914697252,0.01636322578870813,0.00729715172201395,0.02366037734622217,19.5076579864711,21.828357800193455
33,0.02121942617917714,0.007391407530856867,0.028610833718964498,0.014150172330277122,0.0074876947328448296,0.02163786719472188,19.47565916662347,22.407680117565654
34,0.020431247240008964,0.0075711980513105655,0.028002445287492177,0.012399669971985175,0.0076467180624604225,0.020046388021791758,19.70021281307691,23.0197376375613
35,0.020361869875341655,0.007726081269346688,0.02808795116127354,0.016850216779857874,0.00781282503157854,0.024663041740574914,19.643886226497283,22.08825320782869
36,0.019452320780503015,0.007902252084690415,0.027354572884330193,0.012980936932802686,0.007957410998642445,0.02093834781249904,19.990714522583843,22.462738161501676
37,0.01963580572237707,0.00806176606565714,0.027697571737002838,0.015836115174866078,0.008129484951496124,0.023965600098523755,19.967325876836906,22.007623838341754
38,0.018651800794042137,0.008199531531395162,0.026851332276957494,0.012365092250073085,0.008256053552031517,0.020621145883089175,20.132089904889668,21.900889603987984
39,0.018279861707291376,0.00832711012957439,0.02660697190065498,0.013225801380189217,0.008405988104641438,0.021631789363353797,20.35044601910735,22.00122491173122
40,0.018360570378040206,0.00846181155935134,0.026822381892739094,0.012949556307158555,0.008504478260874748,0.02145403453513332,20.15912782068122,22.830391780189846
41,0.01802967718279321,0.008588344807902427,0.026618021930733773,0.011056827991168298,0.00865358766168356,0.019710415619951877,20.18901379990251,23.380221491274625
42,0.017858006245112173,0.00869913808746289,0.02655714428792261,0.008713209720672634,0.008759887889027596,0.01747309759704639,20.38471487384953,24.3501297287319
43,0.01751444239092812,0.008801726537616286,0.026316168978299997,0.012288262288126609,0.00884435698390007,0.02113261928214975,20.58008913797875,22.817232380742613
44,0.017217212400003654,0.00890053202436395,0.026117744383542505,0.010040690084797856,0.00896080955862999,0.019001499668735523,20.531564375472396,22.883426769920018
45,0.01707951150298731,0.00900458749128531,0.026084098992996838,0.010878061245539751,0.00903161522001028,0.019909676690788372,20.56517989014926,23.378675170566726
46,0.017392525981397254,0.00908128181855156,0.026473807844601266,0.010453788356086157,0.009125592187047005,0.01957938056844084,20.380668564365333,22.11427752867989
47,0.016495580154739013,0.009172355679616537,0.025667935826700843,0.010939024049667236,0.009205417707562447,0.02014444177241429,20.775815908876183,23.21375840643178
48,0.016894545719946082,0.009238136608204613,0.026132682289877165,0.012177225273183507,0.009275722317397594,0.021452947570334956,20.565136865067156,23.366744912188985
49,0.016374177665590014,0.009297650674842808,0.025671828293228803,0.009555422392187884,0.00931464321911335,0.018870065606239696,20.64905222017471,22.80328304871269
50,0.016716535767055538,0.009342858988842736,0.02605939476355298,0.00954645435558632,0.009389231912791729,0.01893568628103189,20.54926306580844,22.212577508843463
51,0.01662278684391959,0.009421145216855284,0.02604393201484664,0.01227677800014372,0.009437832981348038,0.021714610999207132,20.7519758093847,22.891607035761293
52,0.016478531117461725,0.009463756541683249,0.025942287637456637,0.008861044760914925,0.009479966945946217,0.018341011722045747,20.653141622673974,23.58423031931338
53,0.016172856861750965,0.009509305183916059,0.025682162082664772,0.009408257676430208,0.009534314274787903,0.018942571984118094,20.833689971819314,23.398624399433967
54,0.016420598116333354,0.009555537319959026,0.025976135387812575,0.009812937287674487,0.009571472182869911,0.019384409442705954,20.658275771467654,24.220805209615957
55,0.015698730580712833,0.009594979165249491,0.025293709728101344,0.01327415410955639,0.009631674736738205,0.022905828896909952,20.890088185872116,22.621396624523662
56,0.01680363939743336,0.00965450049110063,0.026458139937013795,0.00863740634193401,0.009718634188175201,0.018356040585786104,20.416181924898332,23.38797260367352
57,0.016051821317523716,0.009729428824088344,0.025781250191367653,0.008213788663219337,0.009743194095790386,0.017956982802032777,20.69572387852081,22.442800895027492
58,0.016109649257810964,0.00973831194976013,0.02584796123308678,0.009804136213421336,0.009745820425450802,0.019549956747695156,20.83200195782805,24.569308218748674
59,0.015996925062053417,0.00977255272589726,0.025769477822396854,0.010202859158870642,0.00977788120508194,0.01998074031839876,20.69597743831269,23.610857631849207
60,0.01574052051475195,0.009803455886877564,0.025543976345495004,0.009499438802974866,0.009816380217671394,0.019315818942192454,20.709650415916965,24.037436858467434
61,0.016291805833884298,0.009842448051355472,0.02613425396178683,0.007941634351205405,0.00985623337328434,0.017797867625789797,20.619058206636613,23.903780377429463
62,0.015652839457998946,0.009842700266266522,0.025495539717886546,0.008791143580785265,0.009859391488134861,0.018650535200520055,20.840459423849026,23.92596035418303
63,0.015942714747347653,0.009878249813432563,0.02582096450336992,0.008832320469715025,0.00988782849162817,0.018720148941097053,20.789323190140397,23.015732309092645
64,0.01572247970058289,0.009913118747509506,0.025635598421300927,0.006499739209412719,0.009930629283189774,0.01643036849513326,20.840453978760603,23.60114043691884
65,0.0152072237727985,0.009942277342285196,0.02514950116101193,0.007832416604050313,0.00995089951902628,0.01778331613573043,21.019832841010942,22.681056831194006
66,0.015587552427633168,0.009966480525287046,0.025554032881476292,0.008496275032445303,0.009969656355679035,0.01846593139571664,20.753722036701358,23.58445051442022
67,0.015950360382613663,0.009965615308754248,0.025915975654370163,0.012385912234490008,0.009965731762349606,0.02235164394116272,20.830199610043877,24.095793039902397
68,0.015406114794313908,0.009980816289476335,0.025386931078687107,0.007288907915252545,0.009987290017306805,0.017276197935090117,21.022784261834133,23.68187425447547
69,0.015995520609749916,0.010001577804349873,0.025997098394963024,0.012608117596043841,0.00999982189387083,0.022607939742991457,20.751362108204464,23.60669758008874
70,0.015598513587850006,0.00999417590513213,0.025592689468742234,0.007809104618069757,0.010021055117249489,0.01783015971760387,20.923021656193146,23.763168169104535
71,0.015141650879985258,0.010039646604595935,0.02518129743737717,0.008148443082894159,0.010063751600682735,0.01821219459500002,20.94812462166564,23.68499293534652
72,0.01589181774921001,0.010058468253645179,0.02595028606536862,0.00995029123125436,0.010074250400066376,0.02002454155286693,20.72330650434102,23.967241121375043
73,0.015528848769832147,0.010081222222173867,0.0256100710175217,0.008293502700879522,0.01012071780860424,0.01841422062083755,20.988360357937747,24.352249083311662
74,0.015342858285732465,0.010098776854064366,0.025441635190828205,0.00945011791570679,0.010096896439790726,0.01954701437574366,20.930018289121865,24.445435461790666
75,0.01575802023178094,0.010107870849028026,0.02586589113184034,0.00903793780953097,0.010127173736691475,0.019165111665168533,21.02902381583436,24.18995600161345
