Epochs,Train 1Perceptual_Loss,Train 0.001kld_loss,Train Total Loss,Val 1Perceptual_Loss,Val 0.001kld_loss,Val Total Loss,Train SI_SDR,Val SI_SDR
787,0.0798280225161794,0.005691957456457635,0.08551997991740028,0.08460968155765308,0.00565601069093594,0.09026569229251934,3.597294525382424,2.5905224180446482
788,0.07972486674898288,0.005679544555912382,0.0854044113086364,0.08750477636338405,0.005565337304307042,0.09307011359564538,3.5992415191602167,2.549774516134892
789,0.07995509881779748,0.0056745712711371915,0.08562967001807317,0.08851259011283236,0.005571861935884885,0.09408445195207056,3.6075611096474085,2.647116855911489
790,0.07970444273928952,0.005691611823988533,0.08539605450716102,0.08810621140841043,0.005446412621663427,0.0935526237383766,3.621981622056159,2.5551930415180495
791,0.07960053973273147,0.005691034050565037,0.0852915738270898,0.08393280219356969,0.005704088587278746,0.08963689063236399,3.6113834046742865,2.625065699388396
792,0.07982553398528881,0.005685583533611789,0.08551111746410398,0.0846141138518194,0.0057058027014136314,0.0903199167043533,3.606445500257448,2.614427561917395
793,0.07984784535274952,0.0056890909780531644,0.08553693632089968,0.08535473419107356,0.005686270824264524,0.09104100469991847,3.602547938240048,2.568678048646675
794,0.07962690549066365,0.0056871761616745465,0.08531408170713481,0.08691240116110388,0.005606306155370373,0.0925187072242206,3.613589648572844,2.6077465290168544
795,0.07963059711426722,0.005685684750022082,0.08531628173753084,0.08654814134088328,0.005557649032616953,0.09210579006598806,3.6245094283654695,2.5831944181109376
796,0.0796356537328269,0.005675640278487045,0.08531129393120963,0.08725804220533596,0.005581820498765358,0.09283986243436922,3.6021031403459878,2.5794924033700295
797,0.07980128882421156,0.0056805713537953694,0.08548186022598149,0.08811737511939598,0.005500523403357222,0.09361789886540962,3.617409865620118,2.491626947218517
798,0.07975898745746153,0.005691348369733302,0.08545033578428181,0.08509808346488566,0.005741473189818691,0.0908395566749123,3.602935095210269,2.6835538344563177
799,0.07955695277991896,0.0056886198025527775,0.08524557265905498,0.08408906450670844,0.005727970711711161,0.08981703498734618,3.6193275028991114,2.5822345152778445
800,0.07968489776958759,0.005688472338230305,0.08537337024271882,0.08694732638321957,0.00565894527079643,0.09260627166280207,3.6193380432453406,2.6307321262809467
801,0.0796345664251645,0.00568603549618274,0.08532060195633787,0.08629427117137414,0.005601344592342118,0.09189561572417898,3.589582905962021,2.521435734348477
802,0.07970114880450957,0.005697360393214471,0.08539850918297957,0.0857493232513936,0.0056643825560316165,0.0914137057749168,3.6138356516458137,2.6519246492745743
803,0.07974719869532747,0.005683168791109495,0.08543036738498619,0.0842544683659414,0.005639103978415424,0.08989357234172102,3.599477869153924,2.6167015952884025
804,0.07982805748038797,0.005697052891934836,0.08552511026008874,0.08553872503480821,0.005651230193709709,0.09118995521709604,3.6164951351504695,2.61589109650198
805,0.07966631747754062,0.005683877212233095,0.08535019470473826,0.08536084930430043,0.005787103996559415,0.09114795348273133,3.6032982413253847,2.640137714934799
806,0.07966327675510838,0.005690605161554886,0.08535388180200848,0.08590776890094551,0.005634076134213861,0.09154184492972661,3.612972294844842,2.6140577686845132
807,0.07958514490719384,0.005688170829368843,0.08527331565821893,0.08445648839170078,0.0057621056503915,0.09021859413610314,3.6075776856258823,2.6276960630461854
808,0.07977807219184245,0.0056861885044273055,0.08546426078561686,0.08422919540613327,0.00567329687171809,0.0899024922400713,3.6031743422685816,2.649072953833724
809,0.07976109139086056,0.005684090177009203,0.08544518173071916,0.08611520671478982,0.005612520750541732,0.09172772763753836,3.5891048503451626,2.635451636505577
810,0.07983492954945745,0.005692049600175161,0.08552697910407879,0.08377366922092888,0.005827369117441605,0.08960103862128167,3.61107031603842,2.618332519508758
811,0.07973764981151979,0.005686587023562866,0.08542423675255761,0.08483319252307685,0.005654271341473708,0.09048746399722009,3.6047144726003277,2.5945533494904356
812,0.07968758841684274,0.005689612084283143,0.08537720047317741,0.08681946143789111,0.005680258402530596,0.0924997200662235,3.607429416353739,2.570608219897972
813,0.07980818286122637,0.005690555515151563,0.08549873834556859,0.09049139945715104,0.0055040068511482115,0.09599540623010329,3.5969983178748977,2.569671302696444
814,0.07983683210063465,0.005683425897098584,0.08552025786173197,0.08547604877572014,0.005582759897488187,0.09105880866354367,3.588654767038804,2.5966363412029336
815,0.0794899993838429,0.005694782841573901,0.08518478225578602,0.08704215375319967,0.005596559920857819,0.09263871364857791,3.610035429604788,2.6011481443103754
816,0.07973056579702349,0.0056884492367210255,0.08541901498532982,0.08642399123395389,0.0055599836500818435,0.0919839749358735,3.607290566530931,2.586676861261422
817,0.07965104215002015,0.005693804468503591,0.08534484649594655,0.0875489771014677,0.005507909688430856,0.09305688670643096,3.6304105912354583,2.536505794412685
818,0.07978370255968464,0.005685874258321208,0.08546957680656238,0.08425887437221015,0.005725269177752845,0.08998414355347742,3.592251008309579,2.548995578007878
819,0.07967429923594337,0.005696472385502112,0.08537077154816324,0.08572815282024303,0.005762083252962186,0.09149023580523032,3.6199193387125073,2.635983083720477
820,0.07957238512596077,0.005700268483164391,0.08527265362695056,0.08371139063306575,0.005735776761441299,0.08944716745249505,3.6130458901307083,2.6018813540350716
821,0.07961019656017057,0.005686089613022448,0.08529628622600904,0.08716452782446484,0.005613910533347219,0.09277843805557152,3.609632685217154,2.5520481199588416
822,0.0796937147518074,0.005701494040293355,0.08539520860042261,0.08798815422462967,0.005487736503435475,0.09347589062351101,3.6055806725935584,2.535815610075897
823,0.07969860441539091,0.0056878839527469815,0.08538648848103216,0.08906665556835679,0.005391261894431598,0.09445791750584008,3.6077527468619137,2.426391162962284
824,0.07968502325870251,0.005692933499240906,0.08537795678633203,0.08431308481069107,0.005749088173451007,0.09006217302719377,3.6009771750081465,2.61250481830453
825,0.07970058496527388,0.00568676301272012,0.08538734793508097,0.08629311179074477,0.005687264634190866,0.09198037614378164,3.607922356498264,2.592804344139009
826,0.07965349497199622,0.005701995311025002,0.08535549024186874,0.0854256855077901,0.0056534025475453095,0.09107908803337025,3.6167598668140815,2.5625213344423274
827,0.07967016045426657,0.005685602552662401,0.08535576319860713,0.08378659647731286,0.005871214948700003,0.08965781141986262,3.601200715918622,2.6550206679218222
828,0.07980066225714348,0.005685790469878774,0.08548645265153935,0.08535619037893583,0.005615134770050645,0.09097132533085796,3.614449406053258,2.6119254197995616
829,0.07966719656154542,0.005700913747985599,0.08536811027013906,0.08541975939330065,0.005556474441556998,0.09097623365386477,3.6102015190178594,2.5654280889709042
830,0.0795988070150038,0.005684244853359892,0.08528305179068012,0.0885980994423043,0.0055228951237744316,0.09412099432270482,3.614125537342746,2.603793876463512
831,0.07959970228712027,0.0056987534174149845,0.08529845581852984,0.08626570336801825,0.005626938465701521,0.09189264183899142,3.6265526789685953,2.5892581970061896
832,0.07959118968717374,0.005687443734699462,0.08527863339216418,0.08519094278508763,0.005691712605327649,0.0908826554650968,3.6084741523844985,2.581523467347307
833,0.07961568502015619,0.005692913636454295,0.08530859856924397,0.08548155680017651,0.005668047416674079,0.09114960422212223,3.6097884578295827,2.6165796424420376
834,0.07950888482575606,0.005700578302847458,0.08520946318604095,0.08759133964074108,0.005675026896532695,0.0932663665838399,3.6152465498824875,2.5913235161102044
835,0.07953517265364331,0.0056885272572133935,0.08522369998325867,0.08619242578323158,0.005626391928713277,0.09181881769788715,3.6098316879291614,2.588037874563685
836,0.07957887099897366,0.005693787829915241,0.08527265893144001,0.08568559621443164,0.005617011671464117,0.09130260774971179,3.61238213880639,2.620454435247295
837,0.07970320512250151,0.005698215290560741,0.08540142034946295,0.08795915135656887,0.005512100897448243,0.09347125238405084,3.614062897818751,2.5577841991523527
