Epochs,Train 1Perceptual_Loss,Train 1L2_reg,Train Total Loss,Val 1Perceptual_Loss,Val 1L2_reg,Val Total Loss,Train SI_SDR,Val SI_SDR
1,0.14745559150419973,0.021751116089776354,0.16920670730348797,0.14236927629077345,0.01239963062107563,0.15476890614158229,-2.508465403278969,0.9697924193583036
2,0.140548159951073,0.009393036058295822,0.14994119587996957,0.1353295525830043,0.007513068150728941,0.1428426173620654,0.6626463669065267,2.686932533979416
3,0.1357654639588412,0.006956934663053384,0.14272239860604977,0.13200445456388302,0.006747736595571041,0.1387521914745632,1.994908726846338,3.42803121374962
4,0.13173942158037413,0.006906551231466417,0.138645972500226,0.12430892416969277,0.007167242467403412,0.13147616646903798,2.9316584112119135,4.392935494283088
5,0.12830278449929505,0.0075034571640785,0.135806241493482,0.12281123655182975,0.007916474714875221,0.130727712765224,3.5973213070507084,4.5984996118043595
6,0.12545837618988043,0.0083393898206307,0.1337977660245954,0.12085661605784767,0.008725577034056187,0.12958219540970667,4.124763828256856,5.822636068315434
7,0.1229446061194957,0.009206379047244619,0.13215098511744536,0.11782496500956385,0.009612971916794777,0.12743793836885825,4.584238379404991,6.669785698553674
8,0.1206344133049306,0.010078470870528532,0.13071288433918882,0.11706161980790303,0.010531867854297161,0.12759348822939665,4.992215822684968,6.207690558039156
9,0.11867413188142452,0.010930126865653212,0.1296042586995433,0.1161956600564763,0.011349289678037167,0.1275449499095741,5.359180904065729,6.551146191761906
10,0.11681349635377723,0.01177423925531609,0.12858773567247256,0.1133237208302756,0.012132495641708374,0.12545621652800337,5.675475145107407,7.090535224828505
11,0.11518170126134597,0.012518696312657038,0.12770039738914693,0.11268266550916478,0.0129274632781744,0.12561012759692686,6.005857554185143,7.3653672189640815
12,0.11364172564534249,0.01329293609940093,0.12693466178523571,0.1052364970284297,0.01364464033395052,0.1188811374394069,6.25485162789069,7.351935562334563
13,0.11208073592028231,0.01396852286465621,0.12604925878669904,0.1072664697255407,0.014357686042785645,0.12162415590837486,6.558410151469009,7.207300704224665
14,0.11104901292711665,0.014672978916724824,0.1257219917100409,0.10431510439716783,0.015014780685305595,0.11932988632890515,6.733666435306599,7.5375025003476255
15,0.10982618525990466,0.01526154533718732,0.12508773050906527,0.10431579578863948,0.01559850201010704,0.11991429911520247,7.007846528505783,8.670002481991187
16,0.10864889294275264,0.01589145024425028,0.12454034321869253,0.10449062058127913,0.016144301742315292,0.1206349239481571,7.224264680775893,8.325117111206055
17,0.10776037955920728,0.016413144573625634,0.12417352448141868,0.10244322764246087,0.016662612557411194,0.11910584011584296,7.404927268145441,8.230499841216812
18,0.10673668060895401,0.016927060891217455,0.12366374114454357,0.10063441372231434,0.01719549112021923,0.11782990597692647,7.59322721746333,8.693180170274319
19,0.10604803341604586,0.017463663261954185,0.12351169661109974,0.10199004341673135,0.017610562965273857,0.11960060765644662,7.754343394746402,8.743815640757855
20,0.10509876556877604,0.017851806240462627,0.12295057164022738,0.09830009676796153,0.018054693937301636,0.11635479050919526,7.931706787282443,9.303356324819694
21,0.10469657737613851,0.018254344582219657,0.12295092193723176,0.10076062582937398,0.018477382138371468,0.11923800660927493,8.058158829442045,9.420185928057908
22,0.10375741198799786,0.018644809944727697,0.12240222211934218,0.09769602864980698,0.018884342163801193,0.11658037215807385,8.23116355041475,9.661056557992348
23,0.10323916781264127,0.01906356079563752,0.12230272848152032,0.09953291224021661,0.01921589858829975,0.11874880955407494,8.325545425451095,9.751509193190955
24,0.10259079659227388,0.019408848781018943,0.12199964544723525,0.09682300541185795,0.019554121419787407,0.11637712791001886,8.447653244032978,9.395325083481637
25,0.10212755521551647,0.019730342643613626,0.12185789803166246,0.09501745991576883,0.019897671416401863,0.1149151303938457,8.54305036036414,9.190760443981429
26,0.10164541634246847,0.02004994992131547,0.12169536629195249,0.09921583334418167,0.02020791731774807,0.11942374975161445,8.680723951083726,9.548022815159388
27,0.10102383996622323,0.020408462599229724,0.12143230256545295,0.0927882984112528,0.020539846271276474,0.1133281451306845,8.764414157218429,9.844251457013582
28,0.10060831343153023,0.020700221279167725,0.12130853464027659,0.09221198238936582,0.02082999050617218,0.1130419729795671,8.876874201689866,10.584349829451481
29,0.10031481474525311,0.020943793234026273,0.1212586079335055,0.0964183940979323,0.021128034219145775,0.11754642763084039,8.974888669069863,10.064445983198352
30,0.0997043090303814,0.02128512826035176,0.12098943702665303,0.0945784309528824,0.021414196118712425,0.11599262641336684,9.026415815876202,10.53219189321188
31,0.09916973328094626,0.02158039986439373,0.12075013325097204,0.09537650689594727,0.021706655621528625,0.1170831625174759,9.132918380383959,10.53142789969767
32,0.09883539115971338,0.021867067002055776,0.12070245841528608,0.09430440845794248,0.02197572961449623,0.11628013740020587,9.206791664116324,10.61189185407825
33,0.09859120138412049,0.022082449477482835,0.12067365093554576,0.08831999456523952,0.022238869220018387,0.11055886305700567,9.237890672593576,11.25813549443295
34,0.0980769556177699,0.0223336105775405,0.12041056610376262,0.09123068689403677,0.022542959079146385,0.11377364514689696,9.375450861701893,10.777719433146311
